header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Jasper Warnerstraat 12,1067 PX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88994140-jasper-warnerstraat-12/?navigateSource=resultlist,20220130_180720,"€ 490,000 kosten koper","€ 4,050    The asking price per m² (€ 490,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2016,Flat roof covered with asphalt roofing,Living area121 m²External storage space6 m²,121 m²,6 m²,119 m²,420 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Mechanical ventilation,A        What does this mean?,Double glazing and completely insulated,District heating,District heating,119 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2065),Alongside a quiet road and in residential district,Back garden,"67 m² (12,72 meter deep and 5,3 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Public parking,no
