header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ganzenweg 39,1021 CN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42651219-ganzenweg-39/?navigateSource=resultlist,20220130_191019,"€ 460,000 kosten koper","€ 6,866    The asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 56.55 per month,Ground-floor apartment (apartment),Resale property,1919,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area67 m²External storage space5 m²,67 m²,5 m²,189 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",A            0.94What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-07-2056,Alongside a quiet road and in residential district,Back garden,"54 m² (5,89 meter deep and 9,19 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 56.55 per month),Yes,Yes,Yes,no
