header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Wim Sonneveldplein 24,2548 ZH Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42529683-wim-sonneveldplein-24/?navigateSource=resultlist,20220131_205755,"€ 465,000 kosten koper","€ 3,470    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2002,Gable roof covered with roof tiles,Living area134 m²External storage space15 m²,134 m²,15 m²,143 m²,429 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a loft,"Skylight, mechanical ventilation, rolldown shutters, TV via cable and solar panels",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2018, in ownership)",143 m²,Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,"70 m² (12,39 meter deep and 5,64 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Public parking,no
