header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Torenstraat 13,1382 XP Weesp        ,https://www.funda.nl/en/koop/weesp/huis-42680571-torenstraat-13/?navigateSource=resultlist,20220129_055829,"€ 469,500 kosten koper","€ 6,345    The asking price per m² (€ 469,500) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1904,Combination roof covered with asphalt roofing and roof tiles,Living area74 m²External storage space4 m²,74 m²,4 m²,60 m²,225 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a loft,Flue and TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",60 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Patio/atrium,"10 m² (5,19 meter deep and 1,95 meter broad)",Located at the south accessible via the rear,Attached wooden storage,Electricity,Paid parking and resident's parking permits,no
