header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kleine Bleekstraat 14,5611 VD Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42404313-kleine-bleekstraat-14/?navigateSource=resultlist,20220201_011211,"€ 425,000 kosten koper","€ 4,009    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1906,Mansard roof covered with roof tiles,Living area106 m²Other space inside the building3 m²External storage space5 m²,106 m²,3 m²,5 m²,171 m²,414 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,2 stories and a loft,Optical fibre and TV via cable,F        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"AWB (gas-fired combination boiler from 2009, in ownership)",171 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden,85 m² (17 meter deep and 5 meter broad),Located at the south accessible via the rear,Detached wooden storage,Paid parking and resident's parking permits,no
