header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marcandostraat 34,3223 PC Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/appartement-42520190-marcandostraat-34/?navigateSource=resultlist,20220127_195310,"€ 575,000 kosten koper","€ 3,662    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 308.24 per month,Penthouse (corridor apartment),Resale property,2000,Accessible for seniors,Flat roof covered with asphalt roofing,Living area157 m²Exterior space attached to the building69 m²External storage space22 m²,157 m²,69 m²,22 m²,484 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,4th floor,Elevator and TV via cable,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2000, in ownership)",Full ownership,In residential district,Roof terrace present,Storage box,Underground parking and parking place,Public parking and parking garage,Yes,Yes,Yes (€ 308.24 per month),Yes,Yes,Yes,no
