header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Sun terrace,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
H. Diesveldsingel 200,1060 RL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42689253-h-diesveldsingel-200/?navigateSource=resultlist,20220131_000608,"€ 500,000 kosten koper","€ 4,587    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 234.00 per month,Penthouse (apartment),Resale property,1998,Flat roof,Living area109 m²Exterior space attached to the building52 m²External storage space7 m²,109 m²,52 m²,7 m²,420 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,7th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  28-02-2047),Paid until 28-02-2047,In residential district and unobstructed surrounding view,Sun terrace,"52 m² (8,17 meter deep and 6,3 meter broad)",Roof terrace present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 234.00 per month),Yes,Yes,Yes,no
