header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Port Broclede 51,3621 VP Breukelen        ,https://www.funda.nl/en/koop/breukelen/appartement-42588872-port-broclede-51/?navigateSource=resultlist,20220129_190233,"€ 295,000 kosten koper","€ 4,275    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 123.00 per month,Galleried apartment,Resale property,1991-2000,Gable roof covered with roof tiles,Living area69 m²Exterior space attached to the building13 m²External storage space4 m²,69 m²,13 m²,4 m²,217 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,"Outdoor awning, mechanical ventilation and sliding door",C        What does this mean?,Completely insulated,Electric heating,Electrical boiler,Full ownership,"On navigable waterway, outside the built-up area and unobstructed surrounding view",Balcony present,Storage box,Electricity,Parking on gated property,Yes,Yes,Yes (€ 123.00 per month),Yes,Yes,Yes,no
