header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation,Type of parking facilities,error
Burgerhoutsestraat 104,4702 BG Roosendaal        ,https://www.funda.nl/en/koop/roosendaal/huis-88033951-burgerhoutsestraat-104/?navigateSource=resultlist,20220129_204648,"€ 439,000 kosten koper","€ 3,181    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available on 5/2/2022,"Single-family home, double house",Resale property,1945-1959,Gable roof covered with roof tiles,Living area138 m²Other space inside the building4 m²Exterior space attached to the building11 m²External storage space36 m²,138 m²,4 m²,11 m²,36 m²,310 m²,430 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Air conditioning, mechanical ventilation, rolldown shutters and solar panels",C        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2013, in ownership)",310 m²,Full ownership,Alongside busy road and in residential district,Back garden,Attached brick storage,Detached brick garage,1 car,Electrical door and electricity,Roof insulation,Parking on private property and public parking,no
