header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ferdinand Bolstraat 72,3583 AS Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42683703-ferdinand-bolstraat-72/?navigateSource=resultlist,20220131_154747,"€ 475,000 kosten koper","€ 4,398    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 133.27 per month,Upstairs apartment (apartment),Resale property,1930,Gable roof covered with roof tiles,Living area108 m²Other space inside the building5 m²Exterior space attached to the building9 m²,108 m²,5 m²,9 m²,389 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Optical fibre, mechanical ventilation and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"2009 (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside busy road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 133.27 per month),Yes,Yes,Yes,no
