header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Zeister Eng 122,3704 HZ Zeist        ,https://www.funda.nl/en/koop/zeist/huis-42682246-zeister-eng-122/?navigateSource=resultlist,20220129_044041,"€ 775,000 kosten koper","€ 5,576    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,2019,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area139 m²Other space inside the building16 m²,139 m²,16 m²,234 m²,570 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Balanced ventilation system, optical fibre, mechanical ventilation, passive ventilation system and solar panels",A            0.62What does this mean?,"Roof insulation, energy efficient window, draft protection, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Combiketel (gas-fired combination boiler from 2020, in ownership)",234 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden and front garden,"100 m² (12 meter deep and 8,35 meter broad)",Located at the south,Attached brick garage,1 car,Electricity,No insulation,Parking on private property and public parking,no
