header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Achtergracht 22 -28,1018 XZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42448076-nieuwe-achtergracht-22-28/?navigateSource=resultlist,20220130_205335,"€ 1,250,000 kosten koper","€ 8,389    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,300,000 kosten koper",4 months,Available,Available immediately,€ 480.00 per month,Double ground-floor apartment (apartment),Resale property,Before 1906,"Protected townscape or village view (permit needed for alterations), double occupancy possible and monumental building",Living area149 m²Exterior space attached to the building9 m²,149 m²,9 m²,500 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,1st floor,Mechanical ventilation and TV via cable,Not available,CH boiler,CH boiler,"Valliant HR ( combination boiler from 2008, in ownership)",Long-term lease,Bought off for eternity,"Alongside water, in center and unobstructed surrounding view",Back garden,"53 m² (11,66 meter deep and 4,55 meter broad)",Located at the south,Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 480.00 per month),Yes,Yes,Yes,no
