header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Boshuizenstraat 5,1083 AP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42502838-van-boshuizenstraat-5/?navigateSource=resultlist,20220130_213507,"€ 375,000 kosten koper","€ 5,435    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 277 per month,2 months,Sold under reservation,Available in consultation,€ 276.00 per month,Upstairs apartment,Resale property,1962,Flat roof,Living area69 m²Exterior space attached to the building9 m²External storage space5 m²,69 m²,9 m²,5 m²,226 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,E        What does this mean?,Communal central heating,Gas water heater,Municipal long-term lease,"€ 108,35 per year with option to purchase",Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 276.00 per month),Yes,Yes,Yes,no
