header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ametisthorst 161,2592 HH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88044666-ametisthorst-161/?navigateSource=resultlist,20220131_232517,"€ 258,000 kosten koper","€ 3,440    The asking price per m² (€ 258,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 177.91 per month,Galleried apartment (apartment),Resale property,1968,Disabled access friendly and accessible for seniors,Flat roof,Energie Prestatie Advies,Living area75 m²Exterior space attached to the building7 m²External storage space4 m²,75 m²,7 m²,4 m²,236 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,4th floor,Elevator and passive ventilation system,E        What does this mean?,Mostly double glazed,Communal central heating,Electrical boiler,Full ownership,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Built-in,"Parking on gated property, parking on private property and public parking",Yes,Yes,Yes (€ 177.91 per month),Yes,Yes,Yes,no
