header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Douw van der Kraplaan 33,2252 BV Voorschoten        ,https://www.funda.nl/en/koop/voorschoten/huis-88996255-douw-van-der-kraplaan-33/?navigateSource=resultlist,20220130_164439,"€ 659,000 kosten koper","€ 4,641    The asking price per m² (€ 659,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1967,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area142 m²Other space inside the building6 m²Exterior space attached to the building11 m²,142 m²,6 m²,11 m²,221 m²,506 m³,8 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2011, in ownership)",221 m²,Full ownership,In residential district,Back garden and front garden,108 m² (12 meter deep and 9 meter broad),Located at the southeast,Attached brick storage,Electricity,No insulation,Parking on private property and public parking,no
