header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Petrus Dondersstraat 48,5614 AH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42656475-petrus-dondersstraat-48/?navigateSource=resultlist,20220201_002057,"€ 500,000 kosten koper","€ 3,846    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1950,Living area130 m²Other space inside the building10 m²Exterior space attached to the building1 m²External storage space6 m²,130 m²,10 m²,1 m²,6 m²,270 m²,450 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a basement,F        What does this mean?,Roof insulation,CH boiler,Gas water heater (rental),270 m²,Full ownership,Back garden and front garden,138 m² (23 meter deep and 6 meter broad),Located at the southwest accessible via the rear,Detached brick storage,Public parking,no
