header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Shed / storage,Facilities,error
Steenweg 106,7531 BX Enschede        ,https://www.funda.nl/en/koop/enschede/huis-88905345-steenweg-106/?navigateSource=resultlist,20220128_033532,"€ 215,000 kosten koper","€ 3,209    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1952,Living area67 m²Other space inside the building9 m²Exterior space attached to the building13 m²External storage space13 m²,67 m²,9 m²,13 m²,13 m²,235 m²,284 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,D            1.79What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Remaha Avanta (gas-fired combination boiler from 2017, in ownership)",235 m²,Alongside a quiet road and in residential district,Back garden,"124 m² (19 meter deep and 6,5 meter broad)",Detached brick storage,Electricity,no
