header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Boekhorstlaan 140,2215 BK Voorhout        ,https://www.funda.nl/en/koop/voorhout/huis-42696678-boekhorstlaan-140/?navigateSource=resultlist,20220129_171823,"€ 425,000 kosten koper","€ 3,295    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, row house",Resale property,1974,Gable roof covered with roof tiles,Living area129 m²Other space inside the building6 m²Exterior space attached to the building9 m²,129 m²,6 m²,9 m²,127 m²,460 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2010, in ownership)",127 m²,Full ownership,Back garden and front garden,"32 m² (6,9 meter deep and 4,6 meter broad)",Located at the southwest accessible via the rear,Attached brick storage,Electricity,No insulation,Public parking,no
