header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Koningstraat 36,6641 KS Beuningen (GE)        ,https://www.funda.nl/en/koop/beuningen-ge/huis-42675328-koningstraat-36/?navigateSource=resultlist,20220128_023449,"€ 400,000 kosten koper","€ 3,175    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1987,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Combination roof covered with cane,Living area126 m²Other space inside the building4 m²External storage space4 m²,126 m²,4 m²,4 m²,288 m²,479 m³,5 rooms (4 bedrooms),2 bathrooms,2 showers and 2 toilets,2 stories and a loft,"Passive ventilation system, rolldown shutters, sliding door and TV via cable",C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",288 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"87 m² (8 meter deep and 10,9 meter broad)",Located at the north,Detached wooden storage,Parking on private property and public parking,no
