header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,error
Burgemeester Smitstraat 27,5161 TD Sprang-Capelle        ,https://www.funda.nl/en/koop/sprang-capelle/huis-88986606-burgemeester-smitstraat-27/?navigateSource=resultlist,20220128_152807,"€ 280,000 kosten koper","€ 3,590    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1964,Gable roof covered with roof tiles,Living area78 m²External storage space4 m²,78 m²,4 m²,230 m²,374 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,F            2.87What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2006, in ownership)",230 m²,Full ownership,In residential district,Back garden and front garden,"90 m² (9,94 meter deep and 9,08 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,Attached brick garage,1 car,"Electrical door, electricity and running water",no
