header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Diependaalselaan 114,1213 TH Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42550765-diependaalselaan-114/?navigateSource=resultlist,20220129_081636,"€ 2,400,000 kosten koper","€ 6,575    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 2,400,000) is calculated by dividing the asking price of the home by the living area (365 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1928,Pyramid hip roof covered with roof tiles,Living area365 m²Other space inside the building20 m²Exterior space attached to the building9 m²External storage space31 m²,365 m²,20 m²,9 m²,31 m²,959 m²,"1,408 m³",10 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories,Optical fibre,F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit Topline HR (gas-fired combination boiler from 2010, in ownership)",959 m²,Full ownership,"Back garden, front garden and side garden","372 m² (26,2 meter deep and 14,2 meter broad)",Located at the north accessible via the rear,Balcony present,Detached brick garage,2 cars,Electricity,Parking on private property,no
