header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hertspieghelweg 26 huis,1055 KM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42662443-hertspieghelweg-26-huis/?navigateSource=resultlist,20220127_201525,"€ 400,000 kosten koper","€ 8,163    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 64 per month,3 weeks,Available,Available immediately,Ground-floor apartment (apartment),Resale property,1950,Living area49 m²External storage space5 m²,49 m²,5 m²,176 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,TV via cable,Not available,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,Municipal ownership encumbered with long-term leaset,Paid until 31-08-2055,Alongside a quiet road and in residential district,Back garden,"57 m² (12,75 meter deep and 4,5 meter broad)",Located at the southeast,Detached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
