header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spurgeonlaan 92,1185 BD Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/appartement-42510956-spurgeonlaan-92/?navigateSource=resultlist,20220127_221522,"€ 315,000 kosten koper","€ 4,437    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 181.00 per month,Galleried apartment (apartment),Resale property,1962,Living area71 m²Exterior space attached to the building4 m²External storage space6 m²,71 m²,4 m²,6 m²,220 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,3rd floor,Elevator,F        What does this mean?,Partly double glazed,Gas heater,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 181.00 per month),Yes,Yes,Yes,no
