header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Paulus Potterstraat 22,5613 KS Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42521243-paulus-potterstraat-22/?navigateSource=resultlist,20220130_125502,"€ 549,000 kosten koper","€ 4,007    The asking price per m² (€ 549,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 153.00 per month,Galleried apartment,Resale property,2006,Flat roof,Living area137 m²Exterior space attached to the building11 m²External storage space11 m²,137 m²,11 m²,11 m²,431 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,3rd floor,"Outdoor awning, elevator and mechanical ventilation",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2006, in ownership)",Full ownership,"Alongside a quiet road, in center, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Underground parking and parking place,Public parking,Yes,Yes,Yes (€ 153.00 per month),Yes,Yes,Yes,no
