header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Poolsterstraat 45,2402 BL Alphen aan den Rijn        ,https://www.funda.nl/en/koop/alphen-aan-den-rijn/appartement-88059052-poolsterstraat-45/?navigateSource=resultlist,20220127_213108,"€ 280,000 kosten koper","€ 3,784    The asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,2006,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area74 m²External storage space3 m²,74 m²,3 m²,279 m³,3 rooms (2 bedrooms),1 story,Ground floor,Optical fibre and mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2006, in ownership",Full ownership,In residential district,"Back garden, front garden and side garden","47 m² (5,1 meter deep and 9,18 meter broad)",Located at the southeast accessible via the rear,Built-in,Electricity,Public parking,No,No,No,No,No,No,no
