header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint-Janshaven 579,3087 ED Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88019027-sint-janshaven-579/?navigateSource=resultlist,20220126_005315,"€ 275,000 kosten koper","€ 4,297    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Apartment with shared street entrance (apartment),Resale property,1988,Disabled access friendly and accessible for seniors,Living area64 m²Exterior space attached to the building13 m²External storage space5 m²,64 m²,13 m²,5 m²,197 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,10th floor,"Air conditioning, elevator and passive ventilation system",C        What does this mean?,Double glazing,CH boiler and heat recovery unit,CH boiler,AWB Thermomaster VR (2002),Full ownership,"Alongside a quiet road, alongside water and unobstructed surrounding view",Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,No,No,no
