header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westerstraat 129 c,1601 AE Enkhuizen        ,https://www.funda.nl/en/koop/enkhuizen/appartement-88905007-westerstraat-129-c/?navigateSource=resultlist,20220129_003956,"€ 250,000 kosten koper","€ 3,731    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Maisonnette (apartment),Resale property,1880,Protected townscape or village view (permit needed for alterations) and monumental building,Combination roof covered with asphalt roofing and roof tiles,Living area67 m²Exterior space attached to the building7 m²External storage space5 m²,67 m²,7 m²,5 m²,266 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Toilet,2 stories,2nd floor,"Elevator, mechanical ventilation and TV via cable",Not available,"Roof insulation, partly double glazed, insulated walls, floor insulation and secondary glazing",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",Full ownership,Full ownership,In center and unobstructed surrounding view,Sun terrace,"7 m² (2 meter deep and 3,5 meter broad)",Located at the west,Storage box,Electricity,No insulation,Parking place,No insulation,Parking on gated property and parking on private property,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
