header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Coba Ritsemastraat 31,6717 VL Ede        ,https://www.funda.nl/en/koop/ede/huis-42681767-coba-ritsemastraat-31/?navigateSource=resultlist,20220130_131954,"€ 300,000 kosten koper","€ 3,896    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1989,Hip roof covered with roof tiles,Living area77 m²Other space inside the building17 m²Exterior space attached to the building2 m²External storage space5 m²,77 m²,17 m²,2 m²,5 m²,133 m²,319 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Air conditioning, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"ATAG i28EC (gas-fired from 2018, in ownership)",133 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"58 m² (12 meter deep and 4,8 meter broad)",Located at the northwest,Detached brick storage,Parking place,Parking on private property,no
