header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Distelweg 441 -190,1031 HD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42653818-distelweg-441-190/?navigateSource=resultlist,20220130_192500,"€ 37,500 kosten koper",€ 30 per month,5 weeks,Available,Available in consultation,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset,Paid until 15-04-2069,no
