header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boskamp 74,3155 PA Maasland        ,https://www.funda.nl/en/koop/maasland/appartement-88036608-boskamp-74/?navigateSource=resultlist,20220129_010535,"€ 315,000 kosten koper","€ 3,706    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 162.95 per month,Maisonnette (apartment),Resale property,2006,Disabled access friendly and accessible for seniors,Combination roof covered with roof tiles,Energie Prestatie Advies,Living area85 m²Exterior space attached to the building4 m²External storage space7 m²,85 m²,4 m²,7 m²,313 m³,3 rooms (2 bedrooms),1 bathroom,Bath and shower,2 stories,2nd floor,"Outdoor awning, optical fibre and elevator",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"HR Combi (gas-fired combination boiler from 2006, in ownership)",Full ownership,"On the edge of a forest, alongside a quiet road and in residential district",Balcony present,Built-in,Electricity,Parking on gated property and public parking,Yes,Yes,Yes (€ 162.95 per month),Yes,Yes,Yes,no
