header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Gheijnstraat 2,2562 NP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42675077-de-gheijnstraat-2/?navigateSource=resultlist,20220131_230838,"€ 275,000 kosten koper","€ 4,583    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1897,Protected townscape or village view (permit needed for alterations),Combination roof,Bouwkundige keuring,Living area60 m²Other space inside the building8 m²Exterior space attached to the building11 m²,60 m²,8 m²,11 m²,274 m³,4 rooms (2 bedrooms),1 bathroom,Toilet,2 stories,Ground floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2011, in ownership)",Full ownership,Alongside a quiet road and in residential district,Sun terrace,"11 m² (3,75 meter deep and 3 meter broad)",Located at the southwest,Paid parking and resident's parking permits,No,No,No,No,No,No,no
