header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Hertestraat 12,6067 ER Linne        ,https://www.funda.nl/en/koop/linne/huis-42662639-hertestraat-12/?navigateSource=resultlist,20220128_035041,"€ 385,000 kosten koper","€ 3,156    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1969,Gable roof covered with roof tiles,Living area122 m²Other space inside the building10 m²External storage space32 m²,122 m²,10 m²,32 m²,405 m²,415 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,"2 stories, a/an attic and a basement","Alarm installation, outdoor awning, skylight, optical fibre, rolldown shutters, TV via cable and solar panels",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2002, in ownership)",405 m²,Full ownership,In center and in residential district,Back garden and front garden,120 m² (12 meter deep and 10 meter broad),Located at the northeast accessible via the rear,Attached wooden storage,Electricity and running water,No insulation,Detached brick garage,1 car,Electrical door and running water,Roof insulation,Parking on private property and public parking,no
