header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Balcony/roof garden,Type of parking facilities,error
Oudeschans 6,1011 KX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42519405-oudeschans-6/?navigateSource=resultlist,20220130_224215,"€ 1,600,000 kosten koper","€ 8,377    The asking price per m² (€ 1,600,000) is calculated by dividing the asking price of the home by the living area (191 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Property alongside canal, row house",Resale property,1715,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Gable roof,Living area191 m²Other space inside the building57 m²Exterior space attached to the building12 m²,191 m²,57 m²,12 m²,62 m²,777 m³,8 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,"4 stories, a/an attic and a basement",Not required,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",62 m²,Full ownership,"On navigable waterway, alongside water, in center and unobstructed surrounding view",Patio/atrium,"8 m² (0,02 meter deep and 0,04 meter broad)",Located at the northwest,Roof terrace present,Paid parking and resident's parking permits,no
