header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Donker Curtiusstraat 14 a2,3038 SB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88996384-donker-curtiusstraat-14-a2/?navigateSource=resultlist,20220126_010122,"€ 359,000 kosten koper","€ 4,432    The asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 125.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1936,Protected townscape or village view (permit needed for alterations),Living area81 m²Exterior space attached to the building3 m²External storage space2 m²,81 m²,3 m²,2 m²,261 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,3rd floor,Skylight,D        What does this mean?,Roof insulation,CH boiler,CH boiler,2018,Full ownership,In residential district,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 125.00 per month),Yes,No,Yes,no
