header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gerstkamp 106,2592 CV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42655470-gerstkamp-106/?navigateSource=resultlist,20220131_232217,"€ 285,000 kosten koper","€ 3,434    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 296.00 per month,Apartment with shared street entrance,Resale property,1966,Living area83 m²Exterior space attached to the building6 m²,83 m²,6 m²,230 m³,3 rooms (2 bedrooms),1 separate toilet,13 stories,11th floor,"Elevator, mechanical ventilation and TV via cable",E        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler (rental),Full ownership,Balcony present,Parking on private property and public parking,Yes,Yes,Yes (€ 296.00 per month),Yes,Yes,Yes,no
