header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Coppelstockstraat 48 II,1056 XM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42538112-coppelstockstraat-48-ii/?navigateSource=resultlist,20220129_205718,"€ 350,000 kosten koper","€ 6,140    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 117.94 per month,Upstairs apartment (apartment),Resale property,1939,Combination roof covered with asphalt roofing and roof tiles,Living area57 m²Other space inside the building1 m²Exterior space attached to the building3 m²External storage space16 m²,57 m²,1 m²,3 m²,16 m²,190 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,3rd floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 31-01-2061,See deed,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 117.94 per month),Yes,Yes,Yes,no
