header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Oosterstraat 25,3434 BZ Nieuwegein        ,https://www.funda.nl/en/koop/nieuwegein/huis-88037952-oosterstraat-25/?navigateSource=resultlist,20220128_062538,"€ 375,000 kosten koper","€ 3,178    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,1980,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area118 m²Other space inside the building11 m²Exterior space attached to the building11 m²,118 m²,11 m²,11 m²,121 m²,438 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",D            1.74What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",121 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"27 m² (9,2 meter deep and 2,9 meter broad)",Located at the southeast accessible via the rear,Built-in,Electricity,Completely insulated,Public parking,no
