header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Leliënhuyze 39,5221 PE Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88022146-lelienhuyze-39/?navigateSource=resultlist,20220201_113713,"€ 645,000 kosten koper","€ 3,241    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (199 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2005,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area199 m²Other space inside the building20 m²Exterior space attached to the building2 m²,199 m²,20 m²,2 m²,155 m²,780 m³,6 rooms (4 bedrooms),2 bathrooms and 3 separate toilets,Bath and 2 showers,4 stories,"Balanced ventilation system, outdoor awning, mechanical ventilation, passive ventilation system, flue and TV via cable",B        What does this mean?,"Roof insulation, double glazing, draft protection, insulated walls and completely insulated","CH boiler, gas heater, possibility for fireplace, partial floor heating and heat recovery unit",CH boiler,"Vaillant HR combi (gas-fired combination boiler from 2011, in ownership)",155 m²,Full ownership,"On the edge of a forest, alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Side garden,"104 m² (9,99 meter deep and 10,45 meter broad)",Located at the west accessible via the rear,Balcony present and french balcony present,Built-in and underground parking,2 cars,"Electrical door, electricity, heating and running water",Completely insulated,"Parking on private property, public parking and parking garage",no
