header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sprinklerstraat 53,1019 VR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683179-sprinklerstraat-53/?navigateSource=resultlist,20220130_233552,"€ 685,000 kosten koper","€ 7,527    The asking price per m² (€ 685,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 175.50 per month,Ground-floor apartment (apartment),Resale property,2021,Flat roof,Living area91 m²Exterior space attached to the building18 m²,91 m²,18 m²,378 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,Ground floor,"Elevator, mechanical ventilation and TV via cable",A+        What does this mean?,Completely insulated,Complete floor heating and heat pump,Central facility,Municipal long-term lease (end date of long-term lease:  31-12-2068),€ 2.714 per year with option to purchase,Municipal long-term lease (end date of long-term lease:  31-12-2068),Paid until 31-12-2068,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Underground parking,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 175.50 per month),Yes,Yes,Yes,no
