header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuid-Hollandstraat 50 3,1082 EL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42435796-zuid-hollandstraat-50-3/?navigateSource=resultlist,20220131_004155,"€ 600,000 kosten koper","€ 4,580    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 257.00 per month,Upstairs apartment (apartment),Resale property,1963,Gable roof covered with roof tiles,Living area131 m²Exterior space attached to the building8 m²External storage space8 m²,131 m²,8 m²,8 m²,425 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,5 stories,4th floor,Skylight and passive ventilation system,F        What does this mean?,Double glazing,Communal central heating and CH boiler,CH boiler,"Intergas (2012, in ownership)",Long-term lease,Bought off for eternity,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Built-in,Electricity,Paid parking,Yes,Yes,Yes (€ 257.00 per month),Yes,Yes,Yes,no
