header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdstraat 66,7061 CL Terborg        ,https://www.funda.nl/en/koop/terborg/appartement-42400207-hoofdstraat-66/?navigateSource=resultlist,20220127_214400,"€ 350,000 kosten koper","€ 2,672    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 400,000 kosten koper",5 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,2020,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area131 m²External storage space5 m²,131 m²,5 m²,438 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower and toilet,1 story,1st floor,"Optical fibre, elevator, mechanical ventilation and passive ventilation system",Not available,"Roof insulation, triple glazed, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",Complete floor heating and heat pump,Full ownership,"Alongside a quiet road, In wooded surroundings and in center",Roof terrace present,Built-in,Electricity,Completely insulated,Parking place,Public parking,Yes,No,No,No,No,No,no
