header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nobelstraat 4 F.,2513 BD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42572074-nobelstraat-4-f/?navigateSource=resultlist,20220131_203657,"€ 600,000 kosten koper","€ 4,615    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,Upstairs apartment (apartment),Resale property,2003,Protected townscape or village view (permit needed for alterations),Flat roof,Living area130 m²Exterior space attached to the building6 m²External storage space8 m²,130 m²,6 m²,8 m²,441 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,Elevator and mechanical ventilation,A+        What does this mean?,"Double glazing, insulated walls and floor insulation",District heating,District heating,Full ownership,Full ownership,Alongside a quiet road and in center,Balcony present,Built-in,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
