header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Sweelincklaan 10,2394 GP Hazerswoude-Rijndijk        ,https://www.funda.nl/en/koop/hazerswoude-rijndijk/huis-42653763-sweelincklaan-10/?navigateSource=resultlist,20220128_142318,"€ 299,000 kosten koper","€ 3,398    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1980,Partly furnished with carpets and curtains and renovation project,Gable roof covered with roof tiles,Living area88 m²Other space inside the building13 m²External storage space7 m²,88 m²,13 m²,7 m²,130 m²,345 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Nefit smartline HRC 24 (gas-fired combination boiler, in ownership)",130 m²,Full ownership,Sheltered location and in residential district,Back garden and front garden,"48 m² (10,5 meter deep and 4,6 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
