header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
van Goyenstraat 5,5691 EE Son en Breugel        ,https://www.funda.nl/en/koop/son-en-breugel/huis-42655385-van-goyenstraat-5/?navigateSource=resultlist,20220130_144317,"€ 525,000 kosten koper","€ 3,365    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1961,Flat roof covered with asphalt roofing,Living area156 m²Other space inside the building25 m²Exterior space attached to the building5 m²External storage space2 m²,156 m²,25 m²,5 m²,2 m²,312 m²,597 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Optical fibre and TV via cable,D        What does this mean?,Roof insulation and double glazing,CH boiler and fireplace,CH boiler,"Remeha Calenta (gas-fired combination boiler, in ownership)",312 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings and in residential district",Roof terrace present,Built-in and parking place,1 car,Public parking,no
