header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Sparrendreef 6,5807 EK Oostrum (LI)        ,https://www.funda.nl/en/koop/oostrum-li/huis-42549829-sparrendreef-6/?navigateSource=resultlist,20220130_155247,"€ 495,000 kosten koper","€ 3,750    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1971,Gable roof covered with roof tiles,Living area132 m²Other space inside the building17 m²Exterior space attached to the building33 m²External storage space66 m²,132 m²,17 m²,33 m²,66 m²,"1,890 m²",553 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,"Mechanical ventilation, rolldown shutters and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, wood heater and partial floor heating",CH boiler,"Nefit topline (gas-fired combination boiler from 2010, in ownership)",1.890 m²,Full ownership,Alongside a quiet road and unobstructed surrounding view,Surrounded by garden,Detached wooden storage,Detached brick garage,2 cars,"Loft, electricity and running water",Parking on private property and public parking,no
