header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Retail space,error
Haven 69,2871 CL Schoonhoven        ,https://www.funda.nl/en/koop/schoonhoven/huis-42468408-haven-69/?navigateSource=resultlist,20220129_050017,"€ 895,000 kosten koper","€ 2,528    The asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (354 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Property alongside canal, semi-detached residential property",Resale property,1922,Gable roof covered with roof tiles,Living area354 m²Other space inside the building13 m²Exterior space attached to the building36 m²External storage space16 m²,354 m²,13 m²,36 m²,16 m²,"1,330 m³",9 rooms (4 bedrooms),1 bathroom and 3 separate toilets,4 stories,Flue and TV via cable,Not available,Roof insulation and partly double glazed,CH boiler and wood heater,CH boiler,"HR (gas-fired combination boiler from 2015, in ownership)",Full ownership,Full ownership,In center and freestanding location,Back garden,"45 m² (10 meter deep and 4,5 meter broad)",Located at the east accessible via the rear,Roof terrace present,Detached wooden storage,Electricity,Public parking,        (built-in)    ,no
