header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Eykmanhof 6,3571 KW Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42677025-eykmanhof-6/?navigateSource=resultlist,20220131_163554,"€ 849,000 kosten koper","€ 4,743    The asking price per m² (€ 849,000) is calculated by dividing the asking price of the home by the living area (179 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 26 per month,2 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2017,Flat roof covered with other,Living area179 m²Other space inside the building13 m²,179 m²,13 m²,191 m²,681 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,3 stories,Mechanical ventilation,A        What does this mean?,Energy efficient window and completely insulated,"CH boiler, partial floor heating and heat pump",CH boiler,"Gas-fired combination boiler from 2017, in ownership",191 m²,Full ownership,"Alongside park, alongside a quiet road and in residential district",Back garden and front garden,"76 m² (11,8 meter deep and 6,41 meter broad)",Located at the west,Built-in,Paid parking and parking on private property,no
