header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Magdalenehof 7,4524 BN Sluis        ,https://www.funda.nl/en/koop/sluis/huis-88997892-magdalenehof-7/?navigateSource=resultlist,20220129_053329,"€ 285,000 kosten koper","€ 3,562    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,"Single-family home, detached residential property",80 m² residential surface area / 138 m² plot surface area,3 rooms (3 bedrooms),160 m³,D            1.61What does this mean?,Resale property,1964,no
