header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Groen van Prinstererstraat 59 a,3038 RD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88025519-groen-van-prinstererstraat-59-a/?navigateSource=resultlist,20220126_003138,"€ 250,000 kosten koper","€ 5,102    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1931-1944,Living area49 m²External storage space8 m²,49 m²,8 m²,163 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,"Mechanical ventilation, passive ventilation system, sliding door and TV via cable",E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",Full ownership,In residential district,Back garden,"38 m² (8,1 meter deep and 4,75 meter broad)",Located at the southwest,Detached wooden storage,Electricity,Paid parking,Yes,No,No,No,No,Yes,no
