header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Oosteinde 285,2272 AE Voorburg        ,https://www.funda.nl/en/koop/voorburg/huis-42548295-oosteinde-285/?navigateSource=resultlist,20220128_043726,"€ 695,000 kosten koper","€ 5,148    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1841,Listed building (national monument),Gable roof covered with roof tiles,Living area135 m²External storage space14 m²,135 m²,14 m²,290 m²,474 m³,3 rooms (2 bedrooms),2 stories,Mechanical ventilation,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,HR (gas-fired combination boiler from 2021),290 m²,Full ownership,In residential district and unobstructed surrounding view,"Back garden, front garden and side garden","86 m² (9 meter deep and 9,5 meter broad)",Located at the west accessible via the rear,Attached wooden garage,1 car,"Electricity, heating and running water",Parking on private property and public parking,no
