header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marktlaan 11 c,2132 DL Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/appartement-42531321-marktlaan-11-c/?navigateSource=resultlist,20220128_020828,"€ 469,000 kosten koper","€ 4,078    The asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 214 per month,8 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2003,With carpets and curtains,Flat roof covered with asphalt roofing,Living area115 m²Exterior space attached to the building11 m²External storage space9 m²,115 m²,11 m²,9 m²,369 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,"Outdoor awning, elevator and sliding door",A        What does this mean?,Completely insulated,CH boiler and heat recovery unit,CH boiler,"Remeha ( combination boiler from 2020, in ownership)",Full ownership,In center,Balcony present and french balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
