header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Bouwkavel 415,4205 MA Gorinchem        ,https://www.funda.nl/en/koop/gorinchem/bouwgrond-41926775-bouwkavel-415/?navigateSource=resultlist,20220129_070726,"€ 222,506 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,518 m²,518 m²,Full ownership,Alongside a quiet road and in residential district,no
