header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Vincent van Goghstraat 148,1072 KW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-87597702-vincent-van-goghstraat-148/?navigateSource=resultlist,20220130_183633,"€ 550,000 kosten koper","€ 6,707    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Upstairs apartment (double upstairs apartment),82 m² residential surface area,3 rooms (2 bedrooms),268 m³,F        What does this mean?,Resale property,1923,no
