header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Senecalaan 117,5216 CH Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42524640-senecalaan-117/?navigateSource=resultlist,20220201_112840,"€ 340,000 kosten koper","€ 2,394    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 936 per month,2 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (service apartment),Resale property,1974,Flat roof covered with asphalt roofing,Living area142 m²Exterior space attached to the building16 m²External storage space3 m²,142 m²,16 m²,3 m²,415 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,14 stories,11th floor,"Outdoor awning, elevator, passive ventilation system, sliding door and TV via cable",B        What does this mean?,Roof insulation and double glazing,Communal central heating,Central facility,Full ownership,"Alongside water, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
