header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,error
Zuiderstraat 120 d,7462 CP Rijssen        ,https://www.funda.nl/en/koop/rijssen/huis-88952903-zuiderstraat-120-d/?navigateSource=resultlist,20220129_064119,"€ 435,000 kosten koper","€ 2,881    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1998,Gable roof covered with roof tiles,Living area151 m²Other space inside the building20 m²Exterior space attached to the building18 m²,151 m²,20 m²,18 m²,296 m²,595 m³,6 rooms (6 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, optical fibre, mechanical ventilation, passive ventilation system, rolldown shutters and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",296 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden and front garden,"149 m² (17,5 meter deep and 8,5 meter broad)",Located at the west,Attached brick garage,1 car,"Electricity, heating and running water","Roof insulation, insulated walls and floor insulation",no
