header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fahrenheitsingel 21,1097 NR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42657819-fahrenheitsingel-21/?navigateSource=resultlist,20220130_201154,"€ 500,000 kosten koper","€ 6,944    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 89.00 per month,Maisonnette (apartment),Resale property,1939,With carpets and curtains,Flat roof covered with asphalt roofing,Living area72 m²Exterior space attached to the building20 m²,72 m²,20 m²,241 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,2 stories,1st floor,Solar panels,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2019, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 15-11-2063,Alongside a quiet road and in residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 89.00 per month),Yes,Yes,Yes,no
