header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bergstraat 8 c,5611 JZ Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-41307830-bergstraat-8-c/?navigateSource=resultlist,20220201_013554,"€ 379,000 kosten koper","€ 5,493    The asking price per m² (€ 379,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available immediately,Upstairs apartment,Resale property,1991,Gable roof covered with roof tiles,Living area69 m²Other space inside the building15 m²Exterior space attached to the building7 m²,69 m²,15 m²,7 m²,289 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,1st floor,TV via cable,C        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2021, in ownership)",Full ownership,In center,Balcony present,Built-in,Paid parking,No,No,No,No,No,No,no
