header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,error
Voorterweg 215,5611 TR Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42523098-voorterweg-215/?navigateSource=resultlist,20220129_034717,"€ 475,000 kosten koper","€ 4,612    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1926,Living area103 m²Other space inside the building4 m²Exterior space attached to the building11 m²External storage space67 m²,103 m²,4 m²,11 m²,67 m²,380 m²,395 m³,5 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories and a loft,Solar panels,G        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,"Vaillant (gas-fired combination boiler from 2010, in ownership)",380 m²,Full ownership,In center,Back garden,280 m² (40 meter deep and 7 meter broad),Located at the southeast accessible via the rear,Detached brick storage,no
