header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Erfgooiersstraat 608,1222 DM Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42539155-erfgooiersstraat-608/?navigateSource=resultlist,20220127_212638,"€ 225,000 kosten koper","€ 5,357    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (42 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 85.86 per month,Galleried apartment,Resale property,2001-2010,Living area42 m²Exterior space attached to the building5 m²External storage space5 m²,42 m²,5 m²,5 m²,132 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,2nd floor,Optical fibre,B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and complete floor heating,CH boiler,"Gas-fired combination boiler, in ownership",Long-term lease,Alongside a quiet road and in residential district,Balcony present,Detached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 85.86 per month),Yes,Yes,Yes,no
