header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Steenovenlaan 13,6666 HX Heteren        ,https://www.funda.nl/en/koop/heteren/huis-42583562-steenovenlaan-13/?navigateSource=resultlist,20220130_143518,"€ 525,000 kosten koper","€ 3,344    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, double house",Resale property,1999,Flat roof covered with asphalt roofing,Living area157 m²Other space inside the building44 m²Exterior space attached to the building7 m²,157 m²,44 m²,7 m²,314 m²,643 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Optical fibre, mechanical ventilation, rolldown shutters and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2012, in ownership)",314 m²,Full ownership,Alongside a quiet road and unobstructed surrounding view,"Back garden, front garden and side garden","138 m² (12,5 meter deep and 11 meter broad)",Located at the east,Balcony present,Attached brick storage,Electricity,Attached brick garage,1 car,Electricity,Parking on private property,no
