header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Side garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,error
Westerholtstraat 39,5961 BH Horst        ,https://www.funda.nl/en/koop/horst/huis-88975010-westerholtstraat-39/?navigateSource=resultlist,20220128_010623,"€ 500,000 kosten koper","€ 2,174    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (230 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1967,Living area230 m²Other space inside the building22 m²Exterior space attached to the building21 m²External storage space19 m²,230 m²,22 m²,21 m²,19 m²,801 m²,912 m³,11 rooms (5 bedrooms),1 bathroom,Bath,2 stories,D        What does this mean?,CH boiler,CH boiler,"Gas-fired from 2012, in ownership",801 m²,Full ownership,Back garden and side garden,"263 m² (15 meter deep and 17,5 meter broad)",Located at the west,Attached wooden storage,Electricity,Built-in,1 car,"Electrical door, electricity and running water",no
