header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Abrikozenplein 8,2564 PE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42673664-abrikozenplein-8/?navigateSource=resultlist,20220131_202349,"€ 295,000 kosten koper","€ 3,882    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available on 5/31/2022,€ 80.00 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1933,Living area76 m²Exterior space attached to the building3 m²,76 m²,3 m²,276 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2015, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.00 per month),Yes,No,Yes,no
