header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Hagenaarpark 17,6051 HB Maasbracht        ,https://www.funda.nl/en/koop/maasbracht/huis-42680029-hagenaarpark-17/?navigateSource=resultlist,20220129_183759,"€ 279,000 kosten koper","€ 2,405    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 279,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 23, 2022",Available,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1994,Flat roof covered with asphalt roofing,Living area116 m²Other space inside the building17 m²Exterior space attached to the building28 m²External storage space13 m²,116 m²,17 m²,28 m²,13 m²,470 m²,487 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Sliding door,E        What does this mean?,Roof insulation and double glazing,CH boiler,Gas-fired boiler,"Gas-fired from 2004, in ownership",470 m²,Full ownership,In residential district,"Back garden, front garden and side garden","94 m² (6,5 meter deep and 14,5 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Built-in,1 car,Loft and running water,Parking on private property,no
