header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gustav Mahlerlaan 343,1082 MK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42526164-gustav-mahlerlaan-343/?navigateSource=resultlist,20220130_231442,"€ 1,695,000 kosten koper","€ 14,008    The asking price per m² (€ 1,695,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 284 per month,2 months,Available,Available in consultation,Penthouse (apartment),Resale property,2019,Living area121 m²Exterior space attached to the building19 m²External storage space6 m²,121 m²,19 m²,6 m²,417 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,13th floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Aquaheat (2019, in ownership)",Ownership encumbered with long-term leaset,Bought off for eternity,In center and unobstructed surrounding view,Balcony present,Built-in,Built-in,1 car,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
